btc	bt	EC_number	EC_name	3rd_lvl	reaction	evidence	rule	simple_rule
bt0001	3568	1.1.1.1	alcohol dehydrogenase	1.1.1	2832	R05233	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.1	alcohol dehydrogenase	1.1.1	2833	R05234	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.257	4-(hydroxymethyl)benzenesulfonate dehydrogenase	1.1.1	2857	R05271	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.90	aryl-alcohol dehydrogenase	1.1.1	2868	R05282	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.258	6-hydroxyhexanoate dehydrogenase	1.1.1	2869	R05283	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.90	aryl-alcohol dehydrogenase	1.1.1	2910	R05347	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.90	aryl-alcohol dehydrogenase	1.1.1	2911	R05348	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.265	3-methylbutanal reductase	1.1.1	3138	R05685	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.265	3-methylbutanal reductase	1.1.1	3139	R05686	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.3.39	nucleoside oxidase (H2O2-forming)	1.1.3	3147	R05696	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.273	vellosimine dehydrogenase	1.1.1	3218	R05827	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.276	serine 3-dehydrogenase (NADP+)	1.1.1	3246	R06126	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.14.13.-		1.14.13	3277	R06355	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.14.13.-		1.14.13	3278	R06356	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.1	alcohol dehydrogenase	1.1.1	3563	R06917	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.1	alcohol dehydrogenase	1.1.1	3573	R06927	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.183	geraniol dehydrogenase (NADP+)	1.1.1	4152	R08083	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.183	geraniol dehydrogenase (NADP+)	1.1.1	4153	R08084	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.183	geraniol dehydrogenase (NADP+)	1.1.1	4154	R08085	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.14.13.122	chlorophyllide-a oxygenase	1.14.13	4239	R08204	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.1	alcohol dehydrogenase	1.1.1	4298	R08306	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.300	NADP-retinol dehydrogenase	1.1.1	4331	R08379	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.-		1.1.1	4331	R08379	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.-		1.1.1	4332	R08380	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.315	11-cis-retinol dehydrogenase	1.1.1	4334	R08382	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.-		1.1.1	4335	R08383	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.1	alcohol dehydrogenase	1.1.1	4381	R08557	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.1	alcohol dehydrogenase	1.1.1	4382	R08558	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.14.15.15	cholestanetriol 26-monooxygenase	1.14.15	4477	R08758	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.14.15.15	cholestanetriol 26-monooxygenase	1.14.15	4478	R08759	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.3.43	paromamine 6'-oxidase	1.1.3	4531	R08896	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.3.44	6'''-hydroxyneomycin C oxidase	1.1.3	4537	R08902	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.294	chlorophyll(ide) b reductase	1.1.1	4541	R08914	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.294	chlorophyll(ide) b reductase	1.1.1	4542	R08915	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.294	chlorophyll(ide) b reductase	1.1.1	4608	R09069	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.294	chlorophyll(ide) b reductase	1.1.1	4609	R09070	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.14.13.-		1.14.13	4635	R09109	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.14.13.-		1.14.13	4638	R09113	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.-.-		1.1.-	4662	R09149	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.-		1.1.1	4734	R09281	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.298	3-hydroxypropionate dehydrogenase (NADP+)	1.1.1	4739	R09289	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.-		1.1.1	4739	R09289	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.-.-		1.1.-	4800	R09448	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.-.-		1.1.-	4803	R09455	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.-.-		1.1.-	4804	R09456	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.309	phosphonoacetaldehyde reductase (NADH)	1.1.1	4814	R09478	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.317	perakine reductase	1.1.1	5020	R09806	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.3.42	prosolanapyrone-II oxidase	1.1.3	5021	R09807	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.324	8-hydroxygeraniol dehydrogenase	1.1.1	5100	R09926	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.324	8-hydroxygeraniol dehydrogenase	1.1.1	5102	R09928	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.-		1.1.1	5222	R10125	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.-		1.1.1	5223	R10126	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.332	chanoclavine-I dehydrogenase	1.1.1	5225	R10128	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.3.-		1.1.3	5278	R10207	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.347	geraniol dehydrogenase (NAD+)	1.1.1	5347	R10308	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.354	farnesol dehydrogenase (NAD+)	1.1.1	5395	R10412	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.373	sulfolactaldehyde 3-reductase	1.1.1	5580	R10719	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.3.47	5-(hydroxymethyl)furfural oxidase	1.1.3	5664	R10853	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.-		1.1.1	5736	R10981	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.387	L-serine 3-dehydrogenase (NAD+)	1.1.1	5740	R10985	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.3.-		1.1.3	5879	R11267	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.3.-		1.1.3	5880	R11268	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.3.-		1.1.3	5885	R11273	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.3.-		1.1.3	5894	R11284	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.1.400	2-methyl-1,2-propanediol dehydrogenase	1.1.1	5921	R11338	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.1.3.-		1.1.3	5942	R11381	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0001	3568	1.14.13.246	4beta-methylsterol monooxygenase	1.14.13	6414	R12358	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/507b2719-da61-4793-87fc-2d4ae9c20ce9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/24d3215b-aefa-4538-b345-16e2a5e042b1
bt0003	1196	1.1.3.23	thiamine oxidase	1.1.3	5	R00072	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/737ec046-645e-46ec-af34-c44500fe5899
bt0003	1196	1.2.1.10	acetaldehyde dehydrogenase (acetylating)	1.2.1	82	R00228	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/737ec046-645e-46ec-af34-c44500fe5899
bt0003	1196	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase	1.2.1	91	R00245	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/737ec046-645e-46ec-af34-c44500fe5899
bt0003	1196	1.2.1.3	aldehyde dehydrogenase (NAD+)	1.2.1	103	R00264	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/737ec046-645e-46ec-af34-c44500fe5899
bt0003	1196	1.2.1.26	2,5-dioxovalerate dehydrogenase	1.2.1	103	R00264	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/737ec046-645e-46ec-af34-c44500fe5899
bt0003	1196	1.2.3.5	glyoxylate oxidase	1.2.3	212	R00466	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/737ec046-645e-46ec-af34-c44500fe5899
bt0003	1196	1.2.1.17	glyoxylate dehydrogenase (acylating)	1.2.1	213	R00468	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/737ec046-645e-46ec-af34-c44500fe5899
