btc	bt	EC_number	3rd_lvl	EC_name	evidence	rule
bt0003	1196	1.2.1.3	1.2.1	aldehyde dehydrogenase (NAD+)	R00264	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.26	1.2.1	2,5-dioxovalerate dehydrogenase	R00264	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.3.5	1.2.3	glyoxylate oxidase	R00466	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.17	1.2.1	glyoxylate dehydrogenase (acylating)	R00468	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.3	1.2.1	aldehyde dehydrogenase (NAD+)	R00710	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.5	1.2.1	aldehyde dehydrogenase [NAD(P)+]	R00710	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.4	1.2.1	aldehyde dehydrogenase (NADP+)	R00711	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.5	1.2.1	aldehyde dehydrogenase [NAD(P)+]	R00711	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.16	1.2.1	succinate-semialdehyde dehydrogenase [NAD(P)+]	R00713	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.24	1.2.1	succinate-semialdehyde dehydrogenase (NAD+)	R00713	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.16	1.2.1	succinate-semialdehyde dehydrogenase [NAD(P)+]	R00714	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.79	1.2.1	succinate-semialdehyde dehydrogenase (NADP+)	R00714	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.75	1.2.1	malonyl-CoA reductase (malonate semialdehyde-forming)	R00740	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.3	1.2.1	aldehyde dehydrogenase (NAD+)	R00904	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.5	1.2.1	aldehyde dehydrogenase [NAD(P)+]	R00904	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.19	1.2.1	aminobutyraldehyde dehydrogenase	R00904	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.9	1.2.1	glyceraldehyde-3-phosphate dehydrogenase (NADP+)	R01058	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.90	1.2.1	glyceraldehyde-3-phosphate dehydrogenase [NAD(P)+]	R01058	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.1.1.23	1.1.1	histidinol dehydrogenase	R01163	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.10	1.2.1	acetaldehyde dehydrogenase (acetylating)	R01172	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.57	1.2.1	butanal dehydrogenase	R01172	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.87	1.2.1	propanal dehydrogenase (CoA-propanoylating)	R01172	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.57	1.2.1	butanal dehydrogenase	R01173	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.42	1.2.1	hexadecanal dehydrogenase (acylating)	R01277	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.28	1.2.1	benzaldehyde dehydrogenase (NAD+)	R01293	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.64	1.2.1	4-hydroxybenzaldehyde dehydrogenase (NAD+)	R01293	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.7	1.2.1	benzaldehyde dehydrogenase (NADP+)	R01294	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.96	1.2.1	4-hydroxybenzaldehyde dehydrogenase (NADP+)	R01294	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.21	1.2.1	glycolaldehyde dehydrogenase	R01333	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.7	1.2.1	benzaldehyde dehydrogenase (NADP+)	R01420	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.22	1.2.1	lactaldehyde dehydrogenase	R01446	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.3.9	1.2.3	aryl-aldehyde oxidase	R01489	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.15	1.2.1	malonate-semialdehyde dehydrogenase	R01604	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.15	1.2.1	malonate-semialdehyde dehydrogenase	R01607	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.44	1.2.1	cinnamoyl-CoA reductase	R01615	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.48	1.2.1	long-chain-aldehyde dehydrogenase	R01704	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.3.1	1.2.3	aldehyde oxidase	R01709	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.3.8	1.2.3	pyridoxal oxidase	R01709	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.23	1.2.1	2-oxoaldehyde dehydrogenase (NAD+)	R01735	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.3	1.2.1	aldehyde dehydrogenase (NAD+)	R01752	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.44	1.2.1	cinnamoyl-CoA reductase	R01941	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.3	1.2.1	aldehyde dehydrogenase (NAD+)	R01986	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.36	1.2.1	retinal dehydrogenase	R02123	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.3.1	1.2.3	aldehyde oxidase	R02125	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.44	1.2.1	cinnamoyl-CoA reductase	R02193	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.44	1.2.1	cinnamoyl-CoA reductase	R02220	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.20	1.2.1	glutarate-semialdehyde dehydrogenase	R02401	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.44	1.2.1	cinnamoyl-CoA reductase	R02506	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.5	1.2.1	aldehyde dehydrogenase [NAD(P)+]	R02536	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.39	1.2.1	phenylacetaldehyde dehydrogenase	R02536	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.5	1.2.1	aldehyde dehydrogenase [NAD(P)+]	R02537	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.3	1.2.1	aldehyde dehydrogenase (NAD+)	R02549	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.19	1.2.1	aminobutyraldehyde dehydrogenase	R02549	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.8	1.2.1	betaine-aldehyde dehydrogenase	R02565	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.8	1.2.1	betaine-aldehyde dehydrogenase	R02566	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.29	1.2.1	aryl-aldehyde dehydrogenase	R02655	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.3	1.2.1	aldehyde dehydrogenase (NAD+)	R02678	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.3.7	1.2.3	indole-3-acetaldehyde oxidase	R02681	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.5	1.2.1	aldehyde dehydrogenase [NAD(P)+]	R02695	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.29	1.2.1	aryl-aldehyde dehydrogenase	R02695	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.53	1.2.1	4-hydroxyphenylacetaldehyde dehydrogenase	R02695	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.5	1.2.1	aldehyde dehydrogenase [NAD(P)+]	R02697	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.85	1.2.1	2-hydroxymuconate-6-semialdehyde dehydrogenase	R02762	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.3	1.2.1	aldehyde dehydrogenase (NAD+)	R02940	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.65	1.2.1	salicylaldehyde dehydrogenase	R02941	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.31	1.2.1	L-aminoadipate-semialdehyde dehydrogenase	R03102	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.31	1.2.1	L-aminoadipate-semialdehyde dehydrogenase	R03103	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.54	1.2.1	gamma-guanidinobutyraldehyde dehydrogenase	R03177	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.33	1.2.1	(R)-dehydropantoate dehydrogenase	R03198	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.3	1.2.1	aldehyde dehydrogenase (NAD+)	R03283	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.47	1.2.1	4-trimethylammoniobutyraldehyde dehydrogenase	R03283	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.5	1.2.1	aldehyde dehydrogenase [NAD(P)+]	R03300	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.29	1.2.1	aryl-aldehyde dehydrogenase	R03300	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.5	1.2.1	aldehyde dehydrogenase [NAD(P)+]	R03302	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.3	1.2.1	aldehyde dehydrogenase (NAD+)	R03869	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.32	1.2.1	aminomuconate-semialdehyde dehydrogenase	R03889	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.3	1.2.1	aldehyde dehydrogenase (NAD+)	R04065	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.1.1.312	1.1.1	2-hydroxy-4-carboxymuconate semialdehyde hemiacetal dehydrogenase	R04419	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.3	1.2.1	aldehyde dehydrogenase (NAD+)	R04506	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.5	1.2.1	aldehyde dehydrogenase [NAD(P)+]	R04888	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.5	1.2.1	aldehyde dehydrogenase [NAD(P)+]	R04889	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.5	1.2.1	aldehyde dehydrogenase [NAD(P)+]	R04891	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.5	1.2.1	aldehyde dehydrogenase [NAD(P)+]	R04892	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.3	1.2.1	aldehyde dehydrogenase (NAD+)	R04903	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.3.1	1.2.3	aldehyde oxidase	R04904	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.5	1.2.1	aldehyde dehydrogenase [NAD(P)+]	R04996	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.71	1.2.1	succinylglutamate-semialdehyde dehydrogenase	R05049	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.3	1.2.1	aldehyde dehydrogenase (NAD+)	R05050	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.4	1.2.1	aldehyde dehydrogenase (NADP+)	R05099	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.63	1.2.1	6-oxohexanoate dehydrogenase	R05099	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.29	1.2.1	aryl-aldehyde dehydrogenase	R05235	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.3	1.2.1	aldehyde dehydrogenase (NAD+)	R05237	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.3	1.2.1	aldehyde dehydrogenase (NAD+)	R05238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.62	1.2.1	4-formylbenzenesulfonate dehydrogenase	R05272	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.3	1.2.1	aldehyde dehydrogenase (NAD+)	R05286	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.7	1.2.1	benzaldehyde dehydrogenase (NADP+)	R05289	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.28	1.2.1	benzaldehyde dehydrogenase (NAD+)	R05289	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.85	1.2.1	2-hydroxymuconate-6-semialdehyde dehydrogenase	R05353	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.78	1.2.1	2-formylbenzoate dehydrogenase	R05643	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.7	1.2.1	benzaldehyde dehydrogenase (NADP+)	R05663	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.28	1.2.1	benzaldehyde dehydrogenase (NAD+)	R05663	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.7	1.2.1	benzaldehyde dehydrogenase (NADP+)	R05664	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.28	1.2.1	benzaldehyde dehydrogenase (NAD+)	R05664	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.1.3.39	1.1.3	nucleoside oxidase (H2O2-forming)	R05697	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.67	1.2.1	vanillin dehydrogenase	R05699	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.68	1.2.1	coniferyl-aldehyde dehydrogenase	R05700	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.68	1.2.1	coniferyl-aldehyde dehydrogenase	R05701	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.74	1.2.1	abieta-7,13-dien-18-al dehydrogenase	R06357	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.3	1.2.1	aldehyde dehydrogenase (NAD+)	R06366	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.3.14	1.2.3	abscisic-aldehyde oxidase	R06957	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.73	1.2.1	sulfoacetaldehyde dehydrogenase	R06980	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.69	1.2.1	fluoroacetaldehyde dehydrogenase	R07156	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.99	1.2.1	4-(gamma-glutamylamino)butanal dehydrogenase	R07417	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.99	1.2.1	4-(gamma-glutamylamino)butanal dehydrogenase	R07418	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.68	1.2.1	coniferyl-aldehyde dehydrogenase	R07441	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.68	1.2.1	coniferyl-aldehyde dehydrogenase	R07442	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
bt0003	1196	1.2.1.7	1.2.1	benzaldehyde dehydrogenase (NADP+)	R07666	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f64df014-1e44-484b-b0fc-af35a7425f7a
